title,video_id,published_at
[수어통역] 지역균형발전을 위한 정부의 3가지 약속 | 마강래 중앙대학교 도시계획・부동산학과 교수 (뉴텔러 ep.07),mb8txlu8iPM,2022-06-30T03:00:30Z
"[수어통역] 6월, 호국보훈의 달 '기억해야 할 희생과 헌신' | 최정식 국가보훈처 소통총괄팀장 (뉴텔러 ep.08)",u4grdRE6ogk,2022-06-30T01:00:24Z
[수어영상] 소득 줄은 특고·프리랜서라면 200만 원 지원 | 신규 신청자 대상  | 김소통의 1분 정책,39qN9eEZbUA,2022-06-28T01:00:00Z
[수어통역] 2022년도 제2회 추가경정예산 자세히 살펴보기 | 정창수 나라살림연구소 소장 (뉴텔러 ep.06),3ecQrc2yQog,2022-06-23T01:00:00Z
[수어영상] 청각장애인을 위한 성폭력 예방 및 피해자 보호·지원 안내,B-MFslVv7j8,2022-06-20T07:00:02Z
[수어통역] 국민들이 이어가는 우리의 이야기 | 고령층의 이야기 #새정부에게바란다 (말해주세요 ep.04),Ezssr6WgipI,2022-06-16T01:00:05Z
"[수어통역] 23조 규모 소상공인 손실보전금, 당일 지급! | 김소통의 1분 정책",dE1rVx6C8bI,2022-06-15T02:00:04Z
[수어영상]  ‘원숭이두창’에 대한 궁금증 & 예방 및 행동수칙,WjykaCA25nk,2022-06-13T01:00:10Z
[수어통역]  국민들이 이어가는 우리의 이야기 | 워킹맘의 이야기 #새정부에게바란다 (말해주세요 ep.03),Hz14ahWYZuM,2022-06-09T01:00:03Z
"[수어통역] 정부 지원 받고 휴가 떠나는 방법, 근로자 주목! | 김소통의 1분 정책",zSUFK4K9Itw,2022-06-07T01:00:13Z
[수어통역] 국민들이 이어가는 우리의 이야기 | 자영업자의 이야기 #새정부에게바란다 (말해주세요 ep.02),Y9llarLfzZw,2022-06-02T01:00:05Z
"[수어영상] 청와대, 국민 품으로  청와대 개방 관람 신청 안내",TVGu_Phj1gg,2022-05-30T01:00:13Z
[수어통역] 국민들이 이어가는 우리의 이야기 | 취업준비생·청년의 이야기 #새정부에게바란다 (말해주세요 ep.01),DoQPlEAFeAY,2022-05-26T01:00:03Z
[수어통역] 50% 할인 받아 ⚽경기 직관하고! 체력 키워 💰5만 포인트 받고!  | 김소통의 1분 정책,IWleD7x9pj8,2022-05-25T01:00:04Z
[수어통역] 2022년 시각·청각 장애인용 TV 무료 보급! 지금 신청하세요!(~6/7),vp6CFFDJ80g,2022-05-19T01:00:12Z
[수어통역] ✨이번 달까지 꼭 신청하세요! 근로·자녀장려금 신청 시 주의할 점은? | 김소통의 1분 정책,ApC9D_ZwfsI,2022-05-17T01:00:02Z
[수어영상] 🔊사회적 거리두기 해제에 따른 개인 생활방역수칙 이렇게 달라집니다!,CZd7pxAqBMY,2022-05-16T01:00:04Z
"[수어통역] 🚌목적지에서 종착지까지 쉽게 가는, 버스 타는법? 번호와 색깔의 의미만 알면 가능! 😎 | 알뜰교통카드 💳",fSzcmlQpgBs,2022-05-13T01:00:09Z
"[수어통역] 나도 몰랐던 나의 보조금, 맞춤형 정부 서비스 '보조금24'에서 한번에 찾자! | 박소아 데이터 전문가 (데이터로 읽는 정책 ㅣ뉴텔러 ep.05)",Pz8DidZ9Fxw,2022-05-12T01:00:09Z
"[수어통역] 🔊 코로나19 예방접종 마스터, 엄중식 교수와 알아보는 4차접종!",e_UGu9cM7SQ,2022-05-10T01:00:17Z
"[수어통역] 2022 청년월세지원 매달 20만원, 신청 나도 가능?",L3hqOo2Gm08,2022-05-09T06:00:04Z
"[수어통역] 코로나19 이후, 무엇을 준비해야 할까? | 김현수 명지병원 정신건강의학과 임상교수 (뉴텔러 ep.05)",UtjNVgFL68s,2022-05-06T01:00:10Z
[수어통역] 4월 20일은 무슨 날? 보청기 구입비 최대 131만 원 지원 | 김소통의 1분 정책,rsq-mFr6HQs,2022-05-03T01:00:21Z
[수어통역] 식품영양표시! 왜 꼼꼼히 확인해야 할까?,c4EDF89qLRA,2022-05-02T01:00:13Z
[수어통역] 데이터 기본법 궁금증 해결 위해 전문가를 만나다 | 박소아 데이터 전문가 (데이터로 읽는 정책 ㅣ뉴텔러 ep.04),zYJealLPhrk,2022-04-28T01:00:24Z
[수어통역] 일단 멈춰!🚗4월부터 달라지는 도로교통법 꼭 확인하세요  | 김소통의 1분 정책,Rb3A4mhwAZU,2022-04-26T01:00:03Z
"[수어통역] ‘국민 삶의 질 2021’에 담긴 지표로 보는 우리 삶, 어떤 변화가 있었을까? | 전영일 前 통계개발원장 (뉴텔러 ep.04)",JcSJzPcu3kU,2022-04-21T01:00:10Z
[수어통역] 문재인의 승부수 최종편 '우리가 함께 만든 것들',_IcQr2ntj84,2022-04-20T08:00:20Z
"[수어통역] 대한민국 임시정부 수립 103주년, 우리가 기억해야 할 ‘그날’의 이야기 | 국립대한민국임시정부기념관 (그날 ep.01)",TBe267xeNaA,2022-04-19T01:00:05Z
[수어통역] 환경을 위한 작은 실천 ‘일회용품 사용 줄이기’ | 박소아 데이터 전문가 (데이터로 읽는 정책 | 뉴텔러 ep.03),vuRp_znfSCA,2022-04-14T01:00:10Z
[수어통역] 코로나19 재택치료 | 자가격리 중 발생하는 생활폐기물 안전처리 방법,1g6CH8CNqGs,2022-04-13T01:00:00Z
[수어통역] 2022년 호랑이띠 아기부터 첫만남이용권 200만 원 신청 가능 | 김소통의 1분 정책,mv-vujkYqMY,2022-04-12T01:00:15Z
[수어영상] 농아인을 위한 코로나19 양성 시 안내 문자 2,hqc8t0dHssc,2022-04-08T01:00:15Z
[수어통역] 탄소중립 사회로의 본격 전환···탄소중립·녹색성장 기본법 시행 | 조성래 2050 탄소중립녹색성장위원회 기획평가과 서기관 (뉴텔러 ep.03),m0UGtkOUb1k,2022-04-07T01:00:07Z
[수어영상] 농아인을 위한 코로나19 양성 시 안내 문자 1,ms2EzuV1kWk,2022-04-06T02:00:19Z
"[수어통역] 역대 최악 동해안 산불, 다시 겪지 말아요!  | 김소통의 1분 정책",OXR7XtV1Q6Y,2022-04-05T01:00:05Z
"🙌안녕하세요. 수어로 보는 대한민국정부 입니다 | 고은미, 권동호 수어통역사",sAtazGST_MM,2022-03-31T09:00:27Z
[수어통역] 만 5세~만 11세 소아 코로나19 예방접종 계획 | 권근용 코로나19예방접종대응추진단 접종관리팀장 (뉴텔러 ep.02),fvXGU8lUDPw,2022-03-31T01:00:07Z
"[수어통역] 영업시간 제한으로 감소한 매출 보상 받는 법, 소상공인손실보상 | 김소통의 1분 정책",nUH2bHAhAtY,2022-03-29T01:00:21Z
"[수어통역] 친환경차, 다음 세대를 위한 선택| 박소아 데이터 전문가 (데이터로 읽는 정책 ㅣ뉴텔러 ep.02)",NbBSqkUhTzA,2022-03-24T01:00:11Z
"[수어통역] 긴급고용안정지원금 100만 원, 나도 받을 수 있을까? | 김소통의 1분 정책",2Fli-Lc1oMU,2022-03-22T01:00:02Z
[수어통역] 현실 세계의 데칼코마니 디지털 트윈 | 박소아 데이터 전문가 (데이터로 읽는 정책 ㅣ뉴텔러 ep.01),nEAqCjKrDz0,2022-03-17T01:00:10Z
[수어통역] 코로나19 자가검사키트 사용법 및 행동요령,JU9KC8D9zA0,2022-03-15T08:00:09Z
"[수어통역] 유전자 재조합 방식으로 개발된 백신, 노바백스 | 송만기 국제백신연구소 박사",hjs3Rdb54qI,2022-03-11T01:09:07Z
"[수어통역] 고양이 유실 건수, 한 해 3만 건? 집사라면 꼭 알아야 할 반려묘 등록제 | 김소통의 1분 정책",_ExVXBHI2w8,2022-03-10T23:55:18Z
#한국수어배움 : #동물 수어 = #Learning Korean Sign Language : #animal korean sign language,YOcsUo9jLmQ,2025-11-15T01:00:50Z
#한국수어배움 : #꽃 수어 = #Learning Korean Sign Language : #flower korean sign language,NycLTWZYKTE,2025-09-06T01:00:33Z
#한국수어배움 : #대통령 역대 수어 이름 = #Learning Korean Sign Language : Presidential history sign language name,jNaHW0vrEXo,2025-08-02T01:00:46Z
#한국수어배움 : #색깔 한국수어 = #Learning Korean Sign Language : color korean sign language,Hgj-mW0tu2s,2025-07-19T01:00:15Z
#한국수어배움 : #동계올림픽 종목수어 = #Learning Korean Sign Language : #Winter Olympics Sign Language,qAi4KQpnS7o,2025-06-28T01:01:01Z
#한국수어배움 : # 병원 수어 = #Learning Korean Sign Language : #Hospital sign language,JoWewDdIgGo,2025-06-14T01:00:18Z
12띠 중에 정답은? What is the answer to Twelve Zodiac Animals?,OTI8wcrKbEk,2025-05-24T01:00:32Z
#한국수어배움  #전국 수어지명 - 2 :  #Sign language name of the nomination of Korea – 2,tiKugEbBQTM,2025-05-17T01:00:58Z
[한국수어배움] # 전국 수어지명 - 1 [Sign language name of the nomination of Korea - 1],51JJgSix1Bs,2025-05-03T01:00:04Z
[농인 브이로그] 순간이동 여행으로~,K3vlX9Umq2o,2025-03-29T01:00:12Z
[한국수어배움] # 자동차 브랜드 (car brand),Ts24tzs_fTE,2025-03-15T01:00:32Z
"오늘 무슨 날인지 아시나요? "" 세계여성의 날 """,WDy3BRPyz9A,2025-03-08T01:00:27Z
[한국수어배움] # 채소 - [Let’s learn Korean sign language?] Topic: Vegetables,KzvYG2GLDgg,2025-03-01T01:00:18Z
[한국수어배움] # 과일 - [Let’s learn Korean sign language?] Topic: Fruits,KU2_TRAPGJo,2025-02-22T01:00:16Z
엄마들의 아동학대~ 수다,sU11kY7Upm8,2025-01-11T01:00:44Z
2025 새해 인사말,BuQnOHqAM2I,2025-01-01T01:00:08Z
김웅섭의 웃기는 수어꾼 - 2,XNcaSkiVxJo,2024-12-07T01:00:19Z
[ 주연의 여행으로 ]  원숭이와 함께 춤을~,I_nA8ER0sbE,2024-11-23T01:00:11Z
다 같이 춤 춰봐요~^^ 삐끼삐끼 춤,96x0l8LdGVo,2024-11-09T01:00:11Z
#한국수어배움 # 채소 수어 = [Learning Korean Sign Language] #vegetable sign language,yzoIZym20Dc,2024-10-26T01:00:39Z
#한국수어배움 : #과일 수어 = [Learning Korean Sign Language] : #fruit sign language,qEvDPz0a69o,2024-10-12T01:00:34Z
# 9월 23일 무슨 날인지? 세계수어의 날 #deaf #korean,1Fr146p5_lk,2024-09-20T07:30:47Z
가자! 수어여행으로~~~ 독도는 누구땅이지?? 당연히 대한민국~~~~~~,ykP7du5jaYw,2024-09-07T01:00:27Z
수어봄_ # - 2. 수어에도 이중의미가 있다는 사실!!!,99J3IXI_oC8,2024-08-24T01:00:05Z
#단군 할아버지가 최초의 시조이다. #Grandfather Dangun is the first progenitor.,qRDtaXyDWm0,2024-08-03T01:00:26Z
#한국 음식대표는 수어 뭘까요? 궁금하면 구독 눌러줘요~^^,Ov5cFJ49UHs,2024-07-27T01:00:13Z
김웅섭의 웃기는 수어꾼 - 1,BW9JpF3NhJ8,2024-07-13T01:00:05Z
#수어꾼 - 농문화??? 한번 읽어봅시당~~^^,s6h4jKMDoFE,2024-06-22T01:00:32Z
6월 3일 농아인의 날 (수어통역사 위치),wjoQOPPCZSo,2024-06-03T01:00:20Z
수어봄_수어에도 이중의미가 있다는 사실!!,BuGEMruM_PM,2024-05-18T01:00:10Z
농 어린이날 - 수어교육권,POPHI-FSB4E,2024-05-04T01:00:22Z
#한국수어배우기 [가정의달] #Learning Korean Sign Language #the  Family Month,5m3Zhhp6Wdo,2024-05-04T01:00:02Z
오늘은 장애인의 날! 차별 금지 이야기를 들어볼까요?,WHF9AXDd2Js,2024-04-20T01:00:25Z
주연's 여행 브이로그😎 캄보디아를 알아보아요!😉,rTVDyjFYIKc,2024-04-06T01:00:31Z
카페 관련 단어 수어배우기 #수어배우기 #deaf,uqe5xGtj7yc,2024-03-23T01:00:23Z
음식 수어 배우기,KQ2Jx4eV2y8,2024-03-09T01:00:06Z
대구국제사격장알아보기😎(번외_사격선수VS예비군 사격 대결(¬‿¬)!!),x7pQoDzcieQ,2024-03-02T01:00:32Z
수어꾼_이야기로 배우는 수어! (오늘의 주제:여인숙 귀신),DGVdXapP-B8,2024-02-24T01:30:05Z
"""새해복많이받으세요"" 수어배우기",wdEpvQUyubo,2024-02-10T00:00:28Z
2월 3일은 한국수어의 날입니다! ❤🤞😉,aUhTz5iIkyI,2024-02-03T01:00:01Z
2월 3일은 한국수어의 날,MxLGaU_C8OM,2024-02-03T00:00:11Z
농문화_농인의 연애방식 엿보기😘,_FDkkkQPmuc,2024-01-13T01:00:14Z
수어로 배우는 쓰레기 분리 배출!,uH4ahCinLRs,2023-12-30T01:30:31Z
얼굴 표정으로 수어 실력 업그레이드!!😎😎😎,tDRuvC15Vq0,2023-12-16T01:30:31Z
Vlog_안동에서 일어난 일😉,unm-uGsheqc,2023-12-02T02:00:31Z
농문화_농인이 지하철을 이용할 때🚇,qVS9iDUiIfs,2023-11-11T02:00:23Z
오늘은 한글날입니다😊,h2K2tFPLWeM,2023-10-09T01:00:16Z
수어꾼😆 농인과 도시락통 이야기😋,wpYsjXNlSJs,2023-10-07T01:30:20Z
농문화_농인이 추석을 대하는 방법👀,SYq57wJtR0M,2023-09-23T02:00:13Z
"⚠로맨스 스캠 사기, 당하지 않으려면⁉",nnyus3czjzI,2023-09-16T02:00:29Z
수어꾼_세 친구와 똥 이야기🤣 (수정업로드건),Cb4wKJBC5N0,2023-09-14T01:44:16Z
수어꾼으로 왔다네~😎 오늘은 어떤 이야기일까요?,i5I08Xa1fYI,2023-08-19T01:30:14Z
수어꾼이 나타났다‼️,lwgKXW0EYnU,2023-08-12T08:16:21Z
고고고 브이로그 2부_ 수어봄과 농문화를 한눈에👀‼️,Ngd2S8TtZPU,2023-08-05T01:30:12Z
재업로드합니다_고고고 브이로그 1부,mw3kfx5BCsU,2023-07-29T07:18:32Z
😎농극단 고고고 단원 탐구 시간😎,gs8w0GwCqF4,2023-07-22T01:30:16Z
농인들이 대화할 때 일어나는 사건사고⁉️ feat.농문화 알아보기😁,aIlxXXOEUhI,2023-07-08T02:30:01Z
"농인 부르다가 오해받지 않으려면😲‼️ 꼭 봐야 할 농문화 필수 영상👀!! (+농문화 알아보기, 농극단 고고고와 함께해요😉)",TgwPQBLwgQk,2023-06-24T02:09:36Z
고고고 유튜브 시작!! feat.농아인의 날이란..?,9V40n_37M14,2023-06-03T08:52:25Z
수어배우기 #농인 #구화인 #청인 #웅쌤 #세원스쿨,bp3928rJ1YU,2025-09-25T08:10:01Z
수어배우기 I 농인 I 구화인 I 청인 I 개념 정리,oqUeP1Ns9Ok,2025-09-25T08:00:55Z
수어배우기 #숫자 #웅쌤 #시원스쿨,LpW0v6tVInU,2025-08-27T08:22:45Z
수어배우기 I 숫자 실전편 I 숫자는 이제,qySNBfHnhus,2025-08-27T08:09:48Z
청각장애 특수학교에서 I 교육 받아야 하는 이유 I 웅쌤의 생각 I 서울삼성학교,uVuR30DOlZ4,2025-08-08T09:26:19Z
수어배우기 #숫자2 #웅쌤 #시원스쿨,xQ6205XLnrc,2025-08-07T07:15:22Z
"수어배우기 I 숫자 이제 다 배웠쥬 I 숫자 I 억, 조는 다음 기회에",vzP6GXHAgXw,2025-08-06T04:39:48Z
수어배우기 #숫자 #웅쌤 #시원스쿨,h9v9qThy8Ik,2025-08-04T06:27:18Z
수어배우기 I 시제 배우려면 봐야 하는 수어 I 숫자 I 1부터 20까지,XxKvaOWzLN8,2025-08-04T06:10:54Z
수어배우기 #비행기 #웅쌤 #수어 #시원스쿨,P8eizt9xNQo,2025-04-07T09:00:32Z
수어배우기 I 맛있다_맛없다_아직_여행_하지마_비행기_어디,joDwYAxho4w,2025-04-07T08:00:41Z
수어배우기 #얼굴이름 #웅쌤 #수어 #시원스쿨,SH4WIcj3zEY,2025-03-25T08:00:12Z
수어배우기 I 쉽다_어렵다_곧_빨리_여행_기다리다 I,5rKq2EpwYwQ,2025-03-21T07:43:31Z
수어배우기 #웅쌤 #수어 #시원스쿨,EmO8RWGc9LM,2025-02-19T02:36:23Z
수어배우기 I 되다_안되다_응_OK_원하다_커피 I,S_lHmqv3bC4,2025-02-17T07:30:16Z
수어배우기 #새해복많이받으세요 #수어 #시원스쿨,yQp4uSXqns8,2025-01-28T07:45:28Z
새해 복 많이 받으세요 I 새해_행복_많다_받다_부탁 I 수어 배우기 I,ZoOiZIzS67A,2025-01-23T08:00:24Z
베트남 여행 브이로그 5(마지막) I 혼자여행 I 5부 I 수어배우기는 잠깐 쉬어 가요 I 시원스쿨,XWIUnK__gOY,2024-07-31T06:20:08Z
베트남 여행 브이로그 4 I 혼자여행 I 4부 I 수어배우기는 잠깐 쉬어 가요 I 시원스쿨,0FltSitkcWQ,2024-07-24T07:21:47Z
베트남 여행 브이로그 3 I 혼자여행 I 3부 I 수어배우기는 잠깐 쉬어 가요 I 시원스쿨,A7ksf8Ewyw0,2024-07-20T07:05:50Z
베트남 여행 브이로그 2 I 혼자여행 I 2부 I 수어배우기는 잠깐 쉬어 가요 I 시원스쿨,eR38pwyYfyI,2024-07-19T07:43:36Z
베트남 여행 브이로그 1편 I 혼자여행 I 1부 I 수어배우기는 잠깐 쉬어 가요 I 시원스쿨,WQVDFJix_N0,2024-07-12T07:30:14Z
수어배우기 좋아 #수어 #수화 #시원스쿨,DmuZa9JxQE0,2024-07-03T07:13:03Z
모든 것이 좋아 I 좋다_싫다_알다_모르다_보통_낯설다 I 수어배우기 I,WEdxOrABT3E,2024-06-16T04:31:30Z
실용적인 낙관주의 I 웅쌤 I 수어 I 수화 I 시원스쿨,bWWBCcYcQ1A,2024-05-28T07:30:08Z
가능 불가능 #수어 #수화 #시원스쿨,cZpUkj_Ykcs,2024-05-24T07:30:17Z
이런 표현도 가능해 I 가능_불가능_수어배우기 I,poU3tWbcIxA,2024-05-23T07:30:18Z
빅오션 수어 챌린지 #빅오션 #수어 #챌린지,NbtqrU4NGzI,2024-05-10T07:31:00Z
맞다 아니다 배우 #수어 #수화 #시원스쿨,R7t0GUVesKU,2024-05-03T08:00:13Z
대답할 때 예_아니오_수어배우기 I 예 I 아니오 I 틀리다 I 수어 배우기,iTx5E7out3Q,2024-04-28T05:30:01Z
가족 수어 배우기 #수어 #수화 #시원스쿨,CwoGKlXGlmg,2024-04-26T08:00:08Z
가정의달에 가족 관련 수어배우기 I 부모님 I 할아버지 I 결혼 I 데이트 I 수어 배우기,26cL-FQFAJI,2024-04-25T08:11:19Z
가족 배우기 #수어 #수화 #배우기,SGNdkPQZTaQ,2024-02-29T08:18:51Z
6하원칙 활용하기 #수어 #배우기 #수어배우기,DopjZFWxwh0,2024-02-28T08:32:59Z
가족 배우기 I 남자 I 여자 I 사람 I 형(오빠) I 누나(언니) I 남동생 I 여동 I 수어배우기,TI0mqdpoYAU,2024-01-26T06:35:30Z
6하 원칙으로 문장연습 I 6하 원칙 I 문장연습 I 수어배우기,Yr2hWII0gHg,2024-01-22T05:04:14Z
지문자 모음 배우기 #수어 #배우기 #모음,uEgdbXGeYLE,2023-12-17T07:37:33Z
이제 수어로 내 이름 쓸 수 있어 I 모음 배우기 I 수어배우기,Uu2jx_zUcWE,2023-11-09T08:00:17Z
지문자 자음 배우기 #수어 #배우기 #자음,ppjVxyR15y8,2023-11-08T08:00:34Z
수어로 자음 정돈 쓸 수 있잖아요 I 자음 배우기 I 수어배우기,SXv5cM9zHOQ,2023-11-07T07:30:07Z
6하 원칙 수어 배우기 #수어 #배우기 #6하원칙,l08Tbxdm51M,2023-10-12T07:30:15Z
꼭 알아야 하는 6하원칙 I 누가 I 언제 I 어디서 I 무엇을 I 어떻게 I 왜 I 수어배우기,Isuxw-z2N_s,2023-10-09T12:37:52Z
감사합니다 수어 배우기 #수어 #배우기 #감사합니다,hqvy91zIHL0,2023-10-06T07:30:19Z
언제 가장 행복하세요? #수어 #동기부여 #행복,fbJJX9357fQ,2023-10-03T08:57:33Z
감사할 일이 많다면 쓸만해 I 감사합니다 I 미안합니다 I 괜찮습니다 I 수어배우기,jQmPQrUUYc0,2023-09-22T07:30:17Z
여러분은 언제 행복하다고 느끼나요?,EuwtFPEDhMQ,2023-09-21T07:30:03Z
안녕하세요 인사 배우기 #수어 #안녕하세요 #인사,rWksumeT0mU,2023-09-17T11:57:45Z
수어 인사말만 배워도 인싸 I 인사 I 안녕하세요 I 만나다 I 반갑습니다 I 수어배우기,lhyud0koTkQ,2023-09-15T07:30:22Z
나에게 시간의 가치는? #수어 #동기부여 #시간,yLW_8DcVGjw,2023-09-14T07:30:23Z
정체성 형성이 우선이에요. #수어  #동기부여 #정체성,Ou_W9C07awo,2023-09-12T10:59:30Z
부자가 되고 싶다면 이것을 활용해야 합니다,-YBi41NBno4,2023-09-07T07:30:00Z
정체성 형성이 최우선이어야 하는 이유,KvhFCMtN7Jk,2023-09-03T08:55:31Z
수호 I 서울삼성학교 I 캐릭터,hogQNW_9__s,2023-06-16T02:16:55Z
